"","well.id","flag_id","Metadata_Experiment","Metadata_Plate","Metadata_Well","Metadata_Date","Metadata_Group","Metadata_Magnification","FileName_RawBF","wo_po_area_frac","drug","assay_type","food_conc_OD","food_type","plate","row","col","bleach","strain","well_censor","well_censor_reason","notes","concentration_um","diluent","class","i.dir","w.lab","gbm2x_class","mean_wormlength_um","min_wormlength_um","q10_wormlength_um","q25_wormlength_um","median_wormlength_um","sd_wormlength_um","q75_wormlength_um","q90_wormlength_um","max_wormlength_um","cv_wormlength_um","n","assay_bleach","median_wormlength_um_reg","assay_bleach_coeff","assay_bleach_se","assay_bleach_tvalue","assay_bleach_pvalue","control_median_wormlength_um_reg","median_wormlength_um_reg_delta"
"11","ben1_p001_B02","ben1_1_ECA882_Albendazole","ben1","p001","B02",20230928,"p001_B02","m2x","20230928-ben1-p001-m2x_B02.TIF",1.12798703928716,"Albendazole","48h",10,"15hHB101",1,"B",2,1,"ECA882",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_ECA882","worm",722.38208785549,614.709230497858,639.356942163981,652.210404198993,727.148675470095,62.9189875813879,762.342977820901,791.943970862082,821.174381246104,0.0870993185450835,17,"ben1_1",35.4618584518321,691.686817018263,3.6523387055161,189.381892750969,0,71.8463241237649,-36.3844656719328
"12","ben1_p001_B03","ben1_1_ECA3693_Albendazole","ben1","p001","B03",20230928,"p001_B03","m2x","20230928-ben1-p001-m2x_B03.TIF",1.10333333333333,"Albendazole","48h",10,"15hHB101",1,"B",3,1,"ECA3693",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_ECA3693","worm",725.222548352813,682.481492883004,705.097940804196,719.690762949591,727.080620094252,21.1069323170987,735.834526505892,747.634562287673,750.228101298534,0.029104076210866,8,"ben1_1",35.3938030759887,691.686817018263,3.6523387055161,189.381892750969,0,66.9043038796202,-31.5105008036315
"13","ben1_p001_B04","ben1_1_ECA3694_Albendazole","ben1","p001","B04",20230928,"p001_B04","m2x","20230928-ben1-p001-m2x_B04.TIF",0.787012987012987,"Albendazole","48h",10,"15hHB101",1,"B",4,1,"ECA3694",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_ECA3694","non-worm",686.29604434908,600.133110152298,619.266415030806,657.322811793692,694.23509781918,52.3668828765872,724.089549648506,744.080574497873,746.091918600022,0.0763036350096623,8,"ben1_1",2.54828080091646,691.686817018263,3.6523387055161,189.381892750969,0,54.2337560248452,-51.6854752239288
"14","ben1_p001_B05","ben1_1_VC364_Albendazole","ben1","p001","B05",20230928,"p001_B05","m2x","20230928-ben1-p001-m2x_B05.TIF",0.745704467353952,"Albendazole","48h",10,"15hHB101",1,"B",5,1,"VC364",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_VC364","worm",554.236405757259,321.926617994754,375.075396885262,419.444478764052,566.927755729802,167.958582499052,696.31522397148,738.018978165061,741.493855729802,0.303045019696186,9,"ben1_1",-124.759061288461,691.686817018263,3.6523387055161,189.381892750969,0,-5.09525941779,-119.663801870671
"15","ben1_p001_B06","ben1_1_ECA3257_Albendazole","ben1","p001","B06",20230928,"p001_B06","m2x","20230928-ben1-p001-m2x_B06.TIF",0.745314222712238,"Albendazole","48h",10,"15hHB101",1,"B",6,1,"ECA3257",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_ECA3257","worm",491.072392321781,390.860241942812,428.121636355728,466.933545075809,498.578198642096,47.1104070008069,526.161978728898,538.685382403027,551.280243740003,0.0959337314363566,14,"ben1_1",-193.108618376167,691.686817018263,3.6523387055161,189.381892750969,0,83.8770309772516,-276.985649353419
"16","ben1_p001_B07","ben1_1_ECA3260_Albendazole","ben1","p001","B07",20230928,"p001_B07","m2x","20230928-ben1-p001-m2x_B07.TIF",0.728763913298184,"Albendazole","48h",10,"15hHB101",1,"B",7,1,"ECA3260",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_ECA3260","worm",496.116466410952,452.38476225618,459.847738340353,477.128542827292,490.744664727179,32.6945377196957,513.732005438878,532.435872623296,547.964741360966,0.0659009324085073,7,"ben1_1",-200.942152291084,691.686817018263,3.6523387055161,189.381892750969,0,80.9770472353708,-281.919199526455
"17","ben1_p001_B08","ben1_1_ECA3581_Albendazole","ben1","p001","B08",20230928,"p001_B08","m2x","20230928-ben1-p001-m2x_B08.TIF",1.06970297029703,"Albendazole","48h",10,"15hHB101",1,"B",8,1,"ECA3581",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_ECA3581","worm",734.932137643863,706.861526992132,713.866845619858,722.084838293736,738.051778151438,16.8639813509843,747.522026334093,750.285972926827,761.958283885626,0.0229463109411012,12,"ben1_1",46.364961133175,691.686817018263,3.6523387055161,189.381892750969,0,68.9293129050816,-22.5643517719066
"18","ben1_p001_B09","ben1_1_ECA3726_Albendazole","ben1","p001","B09",20230928,"p001_B09","m2x","20230928-ben1-p001-m2x_B09.TIF",0.986241853729182,"Albendazole","48h",10,"15hHB101",1,"B",9,1,"ECA3726",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_ECA3726","worm",731.709893921627,675.700177932321,707.424686609039,719.237141360967,723.701221620674,28.7942523747303,752.64229346485,764.308465739303,767.649540779121,0.0393520063264505,9,"ben1_1",32.0144046024113,691.686817018263,3.6523387055161,189.381892750969,0,79.379106646893,-47.3647020444817
"19","ben1_p001_C01","ben1_1_N2_Albendazole","ben1","p001","C01",20230928,"p001_C01","m2x","20230928-ben1-p001-m2x_C01.TIF",1.12492736780941,"Albendazole","48h",10,"15hHB101",1,"C",1,1,"N2",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_N2","worm",491.943782466598,428.923389257083,452.516000649266,471.020903189534,483.171553593805,35.7623746367342,519.89738851066,535.90890151765,559.455972990325,0.0726960598168805,16,"ben1_1",-208.515263424459,691.686817018263,3.6523387055161,189.381892750969,0,66.893039108496,-275.408302532955
"20","ben1_p001_C02","ben1_1_ECA882_Albendazole","ben1","p001","C02",20230928,"p001_C02","m2x","20230928-ben1-p001-m2x_C02.TIF",1.02032667876588,"Albendazole","48h",10,"15hHB101",1,"C",2,1,"ECA882",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_ECA882","worm",773.494953019618,705.97368695793,740.2422970191,758.497491856888,767.781271512689,34.251466417915,796.751969295137,805.672139774606,845.665079096014,0.0442814349133139,14,"ben1_1",76.0944544944254,691.686817018263,3.6523387055161,189.381892750969,0,71.8463241237649,4.24813037066053
"21","ben1_p001_C03","ben1_1_ECA3693_Albendazole","ben1","p001","C03",20230928,"p001_C03","m2x","20230928-ben1-p001-m2x_C03.TIF",1.11468288444831,"Albendazole","48h",10,"15hHB101",1,"C",3,1,"ECA3693",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_ECA3693","worm",714.16997334791,611.949497672614,679.008195520749,691.839113814121,716.774470456981,43.2984882840782,750.47490576132,756.156173288654,773.397594046696,0.0606277075485295,22,"ben1_1",25.087653438718,691.686817018263,3.6523387055161,189.381892750969,0,66.9043038796202,-41.8166504409022
"22","ben1_p001_C04","ben1_1_ECA3694_Albendazole","ben1","p001","C04",20230928,"p001_C04","m2x","20230928-ben1-p001-m2x_C04.TIF",1.08760050782903,"Albendazole","48h",10,"15hHB101",1,"C",4,1,"ECA3694",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_ECA3694","worm",678.189330117412,607.793932936664,610.27694359923,619.161211682383,684.334727006247,61.6289789087098,713.341929241476,742.737684567726,780.430628147053,0.0908728229299039,8,"ben1_1",-7.35209001201623,691.686817018263,3.6523387055161,189.381892750969,0,54.2337560248452,-61.5858460368615
"23","ben1_p001_C05","ben1_1_VC364_Albendazole","ben1","p001","C05",20230928,"p001_C05","m2x","20230928-ben1-p001-m2x_C05.TIF",1.07039420756235,"Albendazole","48h",10,"15hHB101",1,"C",5,1,"VC364",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_VC364","worm",609.817572477322,398.949055729801,413.805472609812,437.040601231113,665.073747309885,166.08760966358,734.033081309455,774.798369768148,797.991932968858,0.272356221203771,8,"ben1_1",-26.6130697083779,691.686817018263,3.6523387055161,189.381892750969,0,-5.09525941779,-21.5178102905879
"24","ben1_p001_C06","ben1_1_ECA3257_Albendazole","ben1","p001","C06",20230928,"p001_C06","m2x","20230928-ben1-p001-m2x_C06.TIF",0.830758426966292,"Albendazole","48h",10,"15hHB101",1,"C",6,1,"ECA3257",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_ECA3257","worm",502.994359163319,459.834026992131,464.242017136099,471.751875379516,496.08327019818,40.2440232605482,529.517935008511,548.657790155679,561.661353872842,0.0800088957806408,6,"ben1_1",-195.603546820083,691.686817018263,3.6523387055161,189.381892750969,0,83.8770309772516,-279.480577797335
"25","ben1_p001_C07","ben1_1_ECA3260_Albendazole","ben1","p001","C07",20230928,"p001_C07","m2x","20230928-ben1-p001-m2x_C07.TIF",0.995463709677419,"Albendazole","48h",10,"15hHB101",1,"C",7,1,"ECA3260",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_ECA3260","worm",466.922419354451,344.014355758032,367.016612437257,438.037853349111,477.986596728038,67.8546461350504,512.109394807714,543.755506759392,548.198817412908,0.145323170022257,12,"ben1_1",-213.700220290225,691.686817018263,3.6523387055161,189.381892750969,0,80.9770472353708,-294.677267525596
"26","ben1_p001_C08","ben1_1_ECA3581_Albendazole","ben1","p001","C08",20230928,"p001_C08","m2x","20230928-ben1-p001-m2x_C08.TIF",1.02552021986651,"Albendazole","48h",10,"15hHB101",1,"C",8,1,"ECA3581",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_ECA3581","worm",733.160112077542,672.129104813033,675.355219996452,689.481464792062,715.38715333061,53.2459009547284,777.204111917161,801.038343026341,815.787703044073,0.0726252016136645,10,"ben1_1",23.7003363123472,691.686817018263,3.6523387055161,189.381892750969,0,68.9293129050816,-45.2289765927344
"27","ben1_p001_C09","ben1_1_ECA3726_Albendazole","ben1","p001","C09",20230928,"p001_C09","m2x","20230928-ben1-p001-m2x_C09.TIF",1.06455696202532,"Albendazole","48h",10,"15hHB101",1,"C",9,1,"ECA3726",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_ECA3726","worm",727.789260279452,634.571523939287,663.25732638088,691.996059711527,727.363174883863,52.2544972646437,771.249250946046,789.362787845277,803.492410877758,0.0717989397708059,14,"ben1_1",35.6763578656,691.686817018263,3.6523387055161,189.381892750969,0,79.379106646893,-43.702748781293
"28","ben1_p001_D01","ben1_1_N2_Albendazole","ben1","p001","D01",20230928,"p001_D01","m2x","20230928-ben1-p001-m2x_D01.TIF",0.809176984705026,"Albendazole","48h",10,"15hHB101",1,"D",1,1,"N2",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_N2","worm",512.07918062208,430.92723351851,465.555850285033,486.514660519413,509.990233885625,43.564803552437,540.222882833684,553.997516348453,591.485069516791,0.0850743502196555,12,"ben1_1",-181.696583132638,691.686817018263,3.6523387055161,189.381892750969,0,66.893039108496,-248.589622241134
"29","ben1_p001_D02","ben1_1_ECA882_Albendazole","ben1","p001","D02",20230928,"p001_D02","m2x","20230928-ben1-p001-m2x_D02.TIF",1.09387755102041,"Albendazole","48h",10,"15hHB101",1,"D",2,1,"ECA882",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_ECA882","worm",739.367096316853,672.560231781743,710.856766092394,719.658629983378,732.631622445058,32.1578201949999,758.99770072945,781.616872301158,788.872993464849,0.0434937128730689,14,"ben1_1",40.9448054267948,691.686817018263,3.6523387055161,189.381892750969,0,71.8463241237649,-30.9015186969701
"30","ben1_p001_D03","ben1_1_ECA3693_Albendazole","ben1","p001","D03",20230928,"p001_D03","m2x","20230928-ben1-p001-m2x_D03.TIF",0.801488833746898,"Albendazole","48h",10,"15hHB101",1,"D",3,1,"ECA3693",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_ECA3693","non-worm",713.247619458944,623.000977932322,645.842679337713,693.902445132347,713.484578744995,44.0805822030603,741.255424985325,755.980456092394,791.421168241678,0.0618026348780512,18,"ben1_1",21.797761726732,691.686817018263,3.6523387055161,189.381892750969,0,66.9043038796202,-45.1065421528882
"31","ben1_p001_D04","ben1_1_ECA3694_Albendazole","ben1","p001","D04",20230928,"p001_D04","m2x","20230928-ben1-p001-m2x_D04.TIF",1.05667112896029,"Albendazole","48h",10,"15hHB101",1,"D",4,1,"ECA3694",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_ECA3694","non-worm",711.605937295534,638.626995233809,646.157843029889,661.143966378739,702.049777932322,52.2086563990083,765.052186204239,772.244656338617,781.583365309026,0.0733673704261489,13,"ben1_1",10.3629609140586,691.686817018263,3.6523387055161,189.381892750969,0,54.2337560248452,-43.8707951107867
"32","ben1_p001_D05","ben1_1_VC364_Albendazole","ben1","p001","D05",20230928,"p001_D05","m2x","20230928-ben1-p001-m2x_D05.TIF",0.773636991028295,"Albendazole","48h",10,"15hHB101",1,"D",5,1,"VC364",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_VC364","worm",601.965597201505,405.068303625919,423.772859865898,436.200625163026,665.001533578933,151.949305324034,712.675703368707,751.266638979645,763.653612623296,0.252421909209489,8,"ben1_1",-26.68528343933,691.686817018263,3.6523387055161,189.381892750969,0,-5.09525941779,-21.59002402154
"33","ben1_p001_D06","ben1_1_ECA3257_Albendazole","ben1","p001","D06",20230928,"p001_D06","m2x","20230928-ben1-p001-m2x_D06.TIF",0.644303065355697,"Albendazole","48h",10,"15hHB101",1,"D",6,1,"ECA3257",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_ECA3257","worm",482.346012363335,411.558746150578,422.930352274007,457.529268755772,485.531640023506,42.2019329330587,502.752970871033,531.405551286666,558.738848501384,0.0874930689823334,14,"ben1_1",-206.155176994757,691.686817018263,3.6523387055161,189.381892750969,0,83.8770309772516,-290.032207972009
"34","ben1_p001_D07","ben1_1_ECA3260_Albendazole","ben1","p001","D07",20230928,"p001_D07","m2x","20230928-ben1-p001-m2x_D07.TIF",1.04627539503386,"Albendazole","48h",10,"15hHB101",1,"D",7,1,"ECA3260",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_ECA3260","worm",492.312000916103,455.315570699941,462.718088258406,484.133024084748,497.221776354575,21.3679304495008,507.700020589904,512.245715302567,514.984444293619,0.0434032288665298,8,"ben1_1",-194.465040663689,691.686817018263,3.6523387055161,189.381892750969,0,80.9770472353708,-275.442087899059
"35","ben1_p001_D08","ben1_1_ECA3581_Albendazole","ben1","p001","D08",20230928,"p001_D08","m2x","20230928-ben1-p001-m2x_D08.TIF",1.03420375137918,"Albendazole","48h",10,"15hHB101",1,"D",8,1,"ECA3581",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_ECA3581","worm",711.989601932991,625.153173580847,663.56611200625,689.729391954524,726.326971835404,42.5760183903563,737.004822560864,758.466782050951,784.445938340315,0.0597986519392503,19,"ben1_1",34.640154817141,691.686817018263,3.6523387055161,189.381892750969,0,68.9293129050816,-34.2891580879406
"36","ben1_p001_D09","ben1_1_ECA3726_Albendazole","ben1","p001","D09",20230928,"p001_D09","m2x","20230928-ben1-p001-m2x_D09.TIF",1.02703651685393,"Albendazole","48h",10,"15hHB101",1,"D",9,1,"ECA3726",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_ECA3726","worm",756.066137836007,667.582963411102,709.619018493529,734.523036602873,758.4363880172,47.5191991676809,790.848440812831,806.051753840926,808.481439615428,0.0628505851401957,8,"ben1_1",66.7495709989365,691.686817018263,3.6523387055161,189.381892750969,0,79.379106646893,-12.6295356479565
"37","ben1_p001_E01","ben1_1_N2_Albendazole","ben1","p001","E01",20230928,"p001_E01","m2x","20230928-ben1-p001-m2x_E01.TIF",0.812788398154252,"Albendazole","48h",10,"15hHB101",1,"E",1,1,"N2",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_N2","worm",489.56386939053,414.755488675237,428.200706308232,445.180484590933,501.272523956779,53.8160133237832,519.077329924784,537.653740598241,577.042931781743,0.109926440018501,8,"ben1_1",-190.414293061484,691.686817018263,3.6523387055161,189.381892750969,0,66.893039108496,-257.30733216998
"38","ben1_p001_E02","ben1_1_ECA882_Albendazole","ben1","p001","E02",20230928,"p001_E02","m2x","20230928-ben1-p001-m2x_E02.TIF",1.08639143730887,"Albendazole","48h",10,"15hHB101",1,"E",2,1,"ECA882",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230929_TCben1/Analysis-20231106/processed_images/","Albendazole_ECA882","worm",749.185467779097,679.244589257084,713.640345195479,731.17680021994,764.581599194652,31.4722942153509,768.856636862278,773.523353348481,788.57898507274,0.0420086821874004,12,"ben1_1",72.8947821763884,691.686817018263,3.6523387055161,189.381892750969,0,71.8463241237649,1.04845805262346
