"","well.id","flag_id","Metadata_Experiment","Metadata_Plate","Metadata_Well","Metadata_Date","Metadata_Group","Metadata_Magnification","FileName_RawBF","wo_po_area_frac","drug","assay_type","food_conc_OD","food_type","plate","row","col","bleach","strain","well_censor","well_censor_reason","notes","concentration_um","diluent","class","i.dir","w.lab","gbm2x_class","mean_wormlength_um","min_wormlength_um","q10_wormlength_um","q25_wormlength_um","median_wormlength_um","sd_wormlength_um","q75_wormlength_um","q90_wormlength_um","max_wormlength_um","cv_wormlength_um","n","assay_bleach","median_wormlength_um_reg","assay_bleach_coeff","assay_bleach_se","assay_bleach_tvalue","assay_bleach_pvalue","control_median_wormlength_um_reg","median_wormlength_um_reg_delta"
"11","TCben1_p001_B03","TCben1_1_ECA3694_Albendazole","TCben1","p001","B03",20230803,"p001_B03","m2x","20230803-TCben1-p001-m2x_B03.TIF",1.20446265938069,"Albendazole","48h",10,"15hHB101",1,"B",3,1,"ECA3694",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_ECA3694","worm",697.626166622792,625.432813196371,649.462827204619,656.408566215505,688.658041065658,55.9553002935209,727.458130914829,757.553228792645,807.401744898887,0.0802081443768092,10,"TCben1_1",2.27737258132301,686.380668484335,4.50425489810068,152.384952453238,0,80.6763827433423,-78.3990101620193
"12","TCben1_p001_B04","TCben1_1_ECA3693_Albendazole","TCben1","p001","B04",20230803,"p001_B04","m2x","20230803-TCben1-p001-m2x_B04.TIF",1.27073403241182,"Albendazole","48h",10,"15hHB101",1,"B",4,1,"ECA3693",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_ECA3693","worm",723.970389376532,704.270055147955,709.678757251838,716.665750067421,725.961659937567,13.1827513554027,731.091966070044,736.27075094019,741.25977967786,0.0182089648262484,6,"TCben1_1",39.5809914532322,686.380668484335,4.50425489810068,152.384952453238,0,62.8075751305526,-23.2265836773204
"13","TCben1_p001_B06","TCben1_1_ECA3257_Albendazole","TCben1","p001","B06",20230803,"p001_B06","m2x","20230803-TCben1-p001-m2x_B06.TIF",0.796943231441048,"Albendazole","48h",10,"15hHB101",1,"B",6,1,"ECA3257",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_ECA3257","worm",465.340546862679,390.865421812,427.470168791606,438.970006020724,462.562617412907,36.2064128860671,494.28075841553,505.79016695053,529.332760519413,0.0778062714074032,19,"TCben1_1",-223.818051071428,686.380668484335,4.50425489810068,152.384952453238,0,102.497860668458,-326.315911739886
"14","TCben1_p001_B07","TCben1_1_ECA3260_Albendazole","TCben1","p001","B07",20230803,"p001_B07","m2x","20230803-TCben1-p001-m2x_B07.TIF",0.829757785467128,"Albendazole","48h",10,"15hHB101",1,"B",7,1,"ECA3260",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_ECA3260","worm",490.842160863914,459.537271835404,465.194250358343,472.189560810336,482.378477820901,24.9921715057579,508.839088526203,524.01269825446,533.425646150578,0.0509169209543249,11,"TCben1_1",-204.002190663434,686.380668484335,4.50425489810068,152.384952453238,0,93.4171197548075,-297.419310418242
"15","TCben1_p001_B08","TCben1_1_ECA3581_Albendazole","TCben1","p001","B08",20230803,"p001_B08","m2x","20230803-TCben1-p001-m2x_B08.TIF",1.24365725227382,"Albendazole","48h",10,"15hHB101",1,"B",8,1,"ECA3581",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_ECA3581","worm",705.772181317284,541.899153872842,630.466535225781,658.081800993044,700.08021204145,76.7658410913634,751.552571568626,798.889644058407,843.872792883004,0.108768584429163,16,"TCben1_1",13.699543557115,686.380668484335,4.50425489810068,152.384952453238,0,86.4512530233617,-72.7517094662466
"16","TCben1_p001_C01","TCben1_1_N2_Albendazole","TCben1","p001","C01",20230803,"p001_C01","m2x","20230803-TCben1-p001-m2x_C01.TIF",1.08987090367428,"Albendazole","48h",10,"15hHB101",1,"C",1,1,"N2",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_N2","worm",487.234894960474,392.192679124244,438.581772479958,453.695383962943,492.53695094019,48.1135570934245,513.181094953175,534.66773949662,597.176326410285,0.0987481758615168,22,"TCben1_1",-193.843717544146,686.380668484335,4.50425489810068,152.384952453238,0,84.8745384941521,-278.718256038298
"17","TCben1_p001_C02","TCben1_1_ECA882_Albendazole","TCben1","p001","C02",20230803,"p001_C02","m2x","20230803-TCben1-p001-m2x_C02.TIF",1.27906976744186,"Albendazole","48h",10,"15hHB101",1,"C",2,1,"ECA882",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_ECA882","worm",684.593122957598,564.467519731522,603.940904286778,647.049194522646,677.304565260815,71.8816958925526,723.542285290431,783.3214419588,810.878996508923,0.10499914983371,14,"TCben1_1",-9.07610322352,686.380668484335,4.50425489810068,152.384952453238,0,80.1899164541935,-89.2660196777135
"18","TCben1_p001_C03","TCben1_1_ECA3694_Albendazole","TCben1","p001","C03",20230803,"p001_C03","m2x","20230803-TCben1-p001-m2x_C03.TIF",1.15091973244147,"Albendazole","48h",10,"15hHB101",1,"C",3,1,"ECA3694",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_ECA3694","worm",713.148826905022,646.422189830159,653.511008359834,688.17928705171,701.812760515028,51.0004778401902,737.271808747222,758.791862550203,830.277159106916,0.0715144944730905,12,"TCben1_1",15.432092030693,686.380668484335,4.50425489810068,152.384952453238,0,80.6763827433423,-65.2442907126493
"19","TCben1_p001_C04","TCben1_1_ECA3693_Albendazole","TCben1","p001","C04",20230803,"p001_C04","m2x","20230803-TCben1-p001-m2x_C04.TIF",1.31543942992874,"Albendazole","48h",10,"15hHB101",1,"C",4,1,"ECA3693",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_ECA3693","worm",734.248824303101,654.495780861012,668.792209637051,678.58252220252,754.103546150578,54.09118305169,771.274274306403,793.285744436957,793.802089862352,0.0736687363483757,9,"TCben1_1",67.7228776662431,686.380668484335,4.50425489810068,152.384952453238,0,62.8075751305526,4.91530253569053
"20","TCben1_p001_C05","TCben1_1_VC364_Albendazole","TCben1","p001","C05",20230803,"p001_C05","m2x","20230803-TCben1-p001-m2x_C05.TIF",0.854229607250755,"Albendazole","48h",10,"15hHB101",1,"C",5,1,"VC364",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_VC364","worm",426.958459925835,374.859894046695,394.695718479238,411.655703625919,424.071479096013,28.4491176166521,442.634900649266,468.841702435258,472.169480259707,0.0666320503910237,20,"TCben1_1",-262.309189388322,686.380668484335,4.50425489810068,152.384952453238,0,-19.8768668860437,-242.432322502278
"21","TCben1_p001_C06","TCben1_1_ECA3257_Albendazole","TCben1","p001","C06",20230803,"p001_C06","m2x","20230803-TCben1-p001-m2x_C06.TIF",0.824,"Albendazole","48h",10,"15hHB101",1,"C",6,1,"ECA3257",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_ECA3257","worm",460.474692785434,414.118359965797,423.528354609986,449.016622784366,458.849244046695,28.8910263229026,473.967899886055,501.477730622298,503.548270098637,0.062741833103008,10,"TCben1_1",-227.53142443764,686.380668484335,4.50425489810068,152.384952453238,0,102.497860668458,-330.029285106098
"22","TCben1_p001_C07","TCben1_1_ECA3260_Albendazole","TCben1","p001","C07",20230803,"p001_C07","m2x","20230803-TCben1-p001-m2x_C07.TIF",0.826996197718631,"Albendazole","48h",10,"15hHB101",1,"C",7,1,"ECA3260",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_ECA3260","worm",474.261228005172,407.169105362686,433.203535729801,454.566602283054,476.201060168394,31.1891491864623,502.035849266113,510.606174785363,513.409272436709,0.0657636495347712,22,"TCben1_1",-210.179608315941,686.380668484335,4.50425489810068,152.384952453238,0,93.4171197548075,-303.596728070749
"23","TCben1_p001_C08","TCben1_1_ECA3581_Albendazole","TCben1","p001","C08",20230803,"p001_C08","m2x","20230803-TCben1-p001-m2x_C08.TIF",1.15781990521327,"Albendazole","48h",10,"15hHB101",1,"C",8,1,"ECA3581",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_ECA3581","worm",716.555091725101,594.68181204145,665.306635221636,685.375600067421,706.80750547394,61.2550580995294,751.893662339431,795.245708907977,827.501250358344,0.0854854829822761,14,"TCben1_1",20.4268369896052,686.380668484335,4.50425489810068,152.384952453238,0,86.4512530233617,-66.0244160337565
"24","TCben1_p001_D01","TCben1_1_N2_Albendazole","TCben1","p001","D01",20230803,"p001_D01","m2x","20230803-TCben1-p001-m2x_D01.TIF",0.873968492123031,"Albendazole","48h",10,"15hHB101",1,"D",1,1,"N2",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_N2","worm",492.819546693485,451.051288121621,458.023323246334,476.845988037681,491.043840225504,25.5263161859317,509.873195859655,521.644637744415,538.745708415531,0.0517964767371698,15,"TCben1_1",-195.336828258832,686.380668484335,4.50425489810068,152.384952453238,0,84.8745384941521,-280.211366752984
"25","TCben1_p001_D02","TCben1_1_ECA882_Albendazole","TCben1","p001","D02",20230803,"p001_D02","m2x","20230803-TCben1-p001-m2x_D02.TIF",1.16266899258613,"Albendazole","48h",10,"15hHB101",1,"D",2,1,"ECA882",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_ECA882","worm",722.926687112005,648.779585622394,653.729720608314,675.731516211119,724.472009064798,59.2382499944951,753.471598648364,808.184556514636,812.194111921258,0.0819422647559796,10,"TCben1_1",38.0913405804627,686.380668484335,4.50425489810068,152.384952453238,0,80.1899164541935,-42.0985758737309
"26","TCben1_p001_D03","TCben1_1_ECA3694_Albendazole","TCben1","p001","D03",20230803,"p001_D03","m2x","20230803-TCben1-p001-m2x_D03.TIF",1.13834329632792,"Albendazole","48h",10,"15hHB101",1,"D",3,1,"ECA3694",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_ECA3694","worm",733.067793324583,668.138732964894,681.727834393897,721.030712068478,735.668925537516,35.106747891572,747.711783740165,776.0750677308,788.348044986887,0.047890179068374,12,"TCben1_1",49.2882570531808,686.380668484335,4.50425489810068,152.384952453238,0,80.6763827433423,-31.3881256901615
"27","TCben1_p001_D04","TCben1_1_ECA3693_Albendazole","TCben1","p001","D04",20230803,"p001_D04","m2x","20230803-TCben1-p001-m2x_D04.TIF",1.30955993930197,"Albendazole","48h",10,"15hHB101",1,"D",4,1,"ECA3693",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_ECA3693","worm",714.391779388167,590.585790444197,648.275377901057,686.988170423271,719.874961764642,55.4799642034243,756.384316974331,769.701332129239,791.504626410286,0.0776604180005255,14,"TCben1_1",33.4942932803065,686.380668484335,4.50425489810068,152.384952453238,0,62.8075751305526,-29.3132818502461
"28","TCben1_p001_D05","TCben1_1_VC364_Albendazole","TCben1","p001","D05",20230803,"p001_D05","m2x","20230803-TCben1-p001-m2x_D05.TIF",0.947549441100602,"Albendazole","48h",10,"15hHB101",1,"D",5,1,"VC364",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_VC364","worm",413.677612884171,318.570238889968,334.626611781742,389.077996005116,429.771053625919,51.2799381091204,445.890246391646,465.489827950053,481.622589257084,0.123961114916506,12,"TCben1_1",-256.609614858417,686.380668484335,4.50425489810068,152.384952453238,0,-19.8768668860437,-236.732747972373
"29","TCben1_p001_D06","TCben1_1_ECA3257_Albendazole","TCben1","p001","D06",20230803,"p001_D06","m2x","20230803-TCben1-p001-m2x_D06.TIF",0.858642407277817,"Albendazole","48h",10,"15hHB101",1,"D",6,1,"ECA3257",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_ECA3257","worm",485.441762302261,436.481371835404,439.837750940189,476.11692967786,490.969722082328,28.1122159957944,498.228207833684,518.555517412907,522.979436571354,0.0579105840883346,11,"TCben1_1",-195.410946402008,686.380668484335,4.50425489810068,152.384952453238,0,102.497860668458,-297.908807070466
"30","TCben1_p001_D07","TCben1_1_ECA3260_Albendazole","TCben1","p001","D07",20230803,"p001_D07","m2x","20230803-TCben1-p001-m2x_D07.TIF",0.570659488559892,"Albendazole","48h",10,"15hHB101",1,"D",7,1,"ECA3260",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_ECA3260","non-worm",478.656044004282,422.526768241677,433.901158992991,442.853054968783,464.560581490819,46.986637474651,501.794422347981,533.638073668846,593.317516831061,0.0981636773696119,16,"TCben1_1",-221.820086993516,686.380668484335,4.50425489810068,152.384952453238,0,93.4171197548075,-315.237206748323
"31","TCben1_p001_D08","TCben1_1_ECA3581_Albendazole","TCben1","p001","D08",20230803,"p001_D08","m2x","20230803-TCben1-p001-m2x_D08.TIF",1.15450121654501,"Albendazole","48h",10,"15hHB101",1,"D",8,1,"ECA3581",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_ECA3581","worm",733.848921146778,627.021844433269,658.202025807117,727.091879096015,737.966079677861,57.1485448141018,771.936341360968,790.790411786427,834.357004780841,0.0778750818694349,13,"TCben1_1",51.5854111935253,686.380668484335,4.50425489810068,152.384952453238,0,86.4512530233617,-34.8658418298364
"32","TCben1_p001_E01","TCben1_1_N2_Albendazole","TCben1","p001","E01",20230803,"p001_E01","m2x","20230803-TCben1-p001-m2x_E01.TIF",0.806262230919765,"Albendazole","48h",10,"15hHB101",1,"E",1,1,"N2",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_N2","worm",494.798937347125,461.40399752023,464.274344207524,469.355613453318,484.105844624156,32.1104234771373,518.440286230576,530.520179691344,561.151301727995,0.0648959022614277,12,"TCben1_1",-202.27482386018,686.380668484335,4.50425489810068,152.384952453238,0,84.8745384941521,-287.149362354332
"33","TCben1_p001_E02","TCben1_1_ECA882_Albendazole","TCben1","p001","E02",20230803,"p001_E02","m2x","20230803-TCben1-p001-m2x_E02.TIF",1.3109151047409,"Albendazole","48h",10,"15hHB101",1,"E",2,1,"ECA882",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_ECA882","worm",738.749672593085,639.23540188038,687.992143044073,712.306146363836,747.44342076202,45.5067774109558,774.599564541429,791.032071488189,797.230161674335,0.0615997259954411,14,"TCben1_1",61.0627522776843,686.380668484335,4.50425489810068,152.384952453238,0,80.1899164541935,-19.1271641765093
"34","TCben1_p001_E03","TCben1_1_ECA3694_Albendazole","TCben1","p001","E03",20230803,"p001_E03","m2x","20230803-TCben1-p001-m2x_E03.TIF",1.1400310318076,"Albendazole","48h",10,"15hHB101",1,"E",3,1,"ECA3694",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_ECA3694","worm",721.351198987687,636.974963563486,660.778445868031,681.739701429266,725.231033594703,48.2749081657114,761.8028073973,775.396466449097,801.151650358345,0.0669228916974954,20,"TCben1_1",38.8503651103674,686.380668484335,4.50425489810068,152.384952453238,0,80.6763827433423,-41.8260176329749
"35","TCben1_p001_E04","TCben1_1_ECA3693_Albendazole","TCben1","p001","E04",20230803,"p001_E04","m2x","20230803-TCben1-p001-m2x_E04.TIF",1.17582417582418,"Albendazole","48h",10,"15hHB101",1,"E",4,1,"ECA3693",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_ECA3693","worm",677.1491579022,573.888770699942,599.94056385511,602.253293926504,681.229531749454,77.1199257316568,748.001941352195,771.499690944874,795.70622988382,0.113889125950586,13,"TCben1_1",-5.1511367348812,686.380668484335,4.50425489810068,152.384952453238,0,62.8075751305526,-67.9587118654338
"36","TCben1_p001_E05","TCben1_1_VC364_Albendazole","TCben1","p001","E05",20230803,"p001_E05","m2x","20230803-TCben1-p001-m2x_E05.TIF",0.966856060606061,"Albendazole","48h",10,"15hHB101",1,"E",5,1,"VC364",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_VC364","worm",419.934569232727,361.547975470095,386.938823564748,409.469452824611,421.371286862277,28.2051161070052,429.274503334995,457.277322027965,466.627102309841,0.0671655018984015,14,"TCben1_1",-265.009381622058,686.380668484335,4.50425489810068,152.384952453238,0,-19.8768668860437,-245.132514736014
"37","TCben1_p001_E06","TCben1_1_ECA3257_Albendazole","TCben1","p001","E06",20230803,"p001_E06","m2x","20230803-TCben1-p001-m2x_E06.TIF",0.774333539987601,"Albendazole","48h",10,"15hHB101",1,"E",6,1,"ECA3257",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_ECA3257","worm",470.110802785794,401.849043097733,412.380850877481,416.547774888248,466.261790412004,50.9851675688535,489.009174888248,537.144010098637,558.879103044073,0.10845351195234,13,"TCben1_1",-220.118878072331,686.380668484335,4.50425489810068,152.384952453238,0,102.497860668458,-322.616738740789
"38","TCben1_p001_E07","TCben1_1_ECA3260_Albendazole","TCben1","p001","E07",20230803,"p001_E07","m2x","20230803-TCben1-p001-m2x_E07.TIF",0.807692307692308,"Albendazole","48h",10,"15hHB101",1,"E",7,1,"ECA3260",NA,NA,NA,30,"DMSO","Anthelmintic","/projects/b1059/projects/Skyler/cellprofiler-nf/projects/20230803_TCben1/Analysis-20230810/processed_images/","Albendazole_ECA3260","worm",489.784796956709,397.886356359336,430.427424046248,449.422095783462,496.298803044072,53.1760196901474,528.895750819998,548.636218746906,586.399083303779,0.108570172084879,17,"TCben1_1",-190.081865440263,686.380668484335,4.50425489810068,152.384952453238,0,93.4171197548075,-283.498985195071
